Date,^GSPC,^GDAXI,^N225,^BVSP,^NSEI,^HSI,VIX
2012-07-02,1365.510009765625,6496.080078125,9003.48046875,54693.0,5278.60009765625,,16.799999237060547
2012-07-03,1374.02001953125,6578.2099609375,9066.58984375,55780.0,5287.9501953125,19735.529296875,16.65999984741211
2012-07-04,,6564.7998046875,9104.169921875,56077.0,5302.5498046875,19709.75,
2012-07-05,1367.5799560546875,6535.56005859375,9079.7998046875,56379.0,5327.2998046875,19809.130859375,17.5
2012-07-06,1354.6800537109375,6410.10986328125,9020.75,55394.0,5316.9501953125,19800.640625,17.100000381469727
2012-07-09,1352.4599609375,6387.56982421875,8896.8798828125,,5275.14990234375,19428.08984375,17.979999542236328
2012-07-10,1341.469970703125,6438.330078125,8857.73046875,53706.0,5345.35009765625,19396.359375,18.719999313354492
2012-07-11,1341.449951171875,6453.85009765625,8851.0,53569.0,5306.2998046875,19419.869140625,17.950000762939453
2012-07-12,1334.760009765625,6419.35009765625,8720.009765625,53421.0,5235.25,19025.109375,18.329999923706055
2012-07-13,1356.780029296875,6557.10009765625,8724.1201171875,54331.0,5227.25,19092.630859375,16.739999771118164
2012-07-16,1353.6400146484375,6565.72021484375,,53402.0,5197.25,19121.33984375,17.110000610351562
2012-07-17,1363.6700439453125,6577.64013671875,8755.0,53909.0,5192.85009765625,19455.330078125,16.479999542236328
2012-07-18,1372.780029296875,6684.419921875,8726.740234375,54583.0,5216.2998046875,19239.880859375,16.15999984741211
2012-07-19,1376.510009765625,6758.39013671875,8795.5498046875,55347.0,5242.7001953125,19559.05078125,15.449999809265137
2012-07-20,1362.6600341796875,6630.02001953125,8669.8701171875,54195.0,5205.10009765625,19640.80078125,16.270000457763672
2012-07-23,1350.52001953125,6419.330078125,8508.3203125,53034.0,5117.9501953125,19053.470703125,18.6200008392334
2012-07-24,1338.31005859375,6390.41015625,8488.08984375,52639.0,5128.2001953125,18903.19921875,20.469999313354492
2012-07-25,1337.8900146484375,6406.52001953125,8365.900390625,52608.0,5109.60009765625,18877.330078125,19.34000015258789
2012-07-26,1360.02001953125,6582.9599609375,8443.099609375,54003.0,5043.0,18892.7890625,17.530000686645508
2012-07-27,1385.969970703125,6689.39990234375,8566.6396484375,56553.0,5099.85009765625,19274.9609375,16.700000762939453
2012-07-30,1385.300048828125,6774.06005859375,8635.4404296875,57241.0,5199.7998046875,19585.400390625,18.030000686645508
2012-07-31,1379.3199462890625,6772.259765625,8695.0595703125,56097.0,5229.0,19796.810546875,18.93000030517578
2012-08-01,1375.3199462890625,6754.4599609375,8641.849609375,55623.0,5240.5,19820.380859375,18.959999084472656
2012-08-02,1365.0,6606.08984375,8653.1796875,55520.0,5227.75,19690.19921875,17.56999969482422
2012-08-03,1390.989990234375,6865.66015625,8555.1103515625,57255.0,5215.7001953125,19666.1796875,15.640000343322754
2012-08-06,1394.22998046875,6918.72021484375,8726.2900390625,58345.0,5282.5498046875,19998.720703125,15.949999809265137
2012-08-07,1401.3499755859375,6967.9501953125,8803.3095703125,57726.0,5336.7001953125,20072.55078125,15.989999771118164
2012-08-08,1402.219970703125,6966.14990234375,8881.16015625,58951.0,5338.0,20065.51953125,15.319999694824219
2012-08-09,1402.800048828125,6964.990234375,8978.599609375,58797.0,5322.9501953125,20269.470703125,15.279999732971191
2012-08-10,1405.8699951171875,6944.56005859375,8891.4404296875,59281.0,5320.39990234375,20136.119140625,14.739999771118164
2012-08-13,1404.1099853515625,6909.68017578125,8885.150390625,59123.0,5347.89990234375,20081.359375,13.699999809265137
2012-08-14,1403.9300537109375,6974.39013671875,8929.8798828125,58083.0,5380.35009765625,20291.6796875,14.850000381469727
2012-08-15,1405.530029296875,6946.7998046875,8925.0400390625,58189.0,,20052.2890625,14.630000114440918
2012-08-16,1415.510009765625,6996.2900390625,9092.759765625,59446.0,5362.9501953125,19962.94921875,14.289999961853027
2012-08-17,1418.1600341796875,7040.8798828125,9162.5,59082.0,5366.2998046875,20116.0703125,13.449999809265137
2012-08-20,1418.1300048828125,7033.68017578125,9171.16015625,59283.0,,20104.26953125,14.020000457763672
2012-08-21,1413.1700439453125,7089.31982421875,9156.919921875,58918.0,5421.0,20100.08984375,15.020000457763672
2012-08-22,1413.489990234375,7017.75,9131.740234375,59381.0,5412.85009765625,19887.779296875,15.109999656677246
2012-08-23,1402.0799560546875,6949.56982421875,9178.1201171875,58512.0,5415.35009765625,20132.240234375,15.960000038146973
2012-08-24,1411.1300048828125,6971.06982421875,9070.759765625,58426.0,5386.7001953125,19880.029296875,15.180000305175781
2012-08-27,1410.43994140625,7047.4501953125,9085.3896484375,58111.0,5350.25,19798.669921875,16.350000381469727
2012-08-28,1409.300048828125,7002.68017578125,9033.2900390625,58406.0,,19811.80078125,16.489999771118164
2012-08-29,1410.489990234375,7010.56982421875,9069.8095703125,57369.0,5287.7998046875,19788.509765625,17.059999465942383
2012-08-30,1399.47998046875,6895.490234375,8983.7802734375,57256.0,5315.0498046875,19552.91015625,17.829999923706055
2012-08-31,1406.5799560546875,6970.7900390625,8839.91015625,57061.0,5258.5,19482.5703125,17.469999313354492
2012-09-03,,7014.830078125,8783.8896484375,57281.0,5253.75,19559.2109375,
2012-09-04,1404.93994140625,6932.580078125,8775.509765625,56234.0,5274.0,19429.91015625,17.979999542236328
2012-09-05,1403.43994140625,6964.68994140625,8679.8203125,56864.0,5225.7001953125,19145.0703125,17.739999771118164
2012-09-06,1432.1199951171875,7167.330078125,8680.5703125,58321.0,5238.39990234375,19209.30078125,15.600000381469727
2012-09-07,1437.9200439453125,7214.5,8871.650390625,,5342.10009765625,19802.16015625,14.380000114440918
2012-09-10,1429.0799560546875,7213.7001953125,8869.3701171875,58404.0,5363.4501953125,19827.169921875,16.280000686645508
2012-09-11,1433.56005859375,7310.10986328125,8807.3798828125,59423.0,5390.0,19857.880859375,16.40999984741211
2012-09-12,1436.56005859375,7343.52978515625,8959.9599609375,59922.0,5431.0,20075.390625,15.800000190734863
2012-09-13,1459.989990234375,7310.31982421875,8995.150390625,61958.0,5435.35009765625,20047.630859375,14.050000190734863
2012-09-14,1465.77001953125,7412.1298828125,9159.3896484375,62105.0,5577.64990234375,20629.779296875,14.510000228881836
2012-09-17,1461.18994140625,7403.68994140625,,61806.0,5610.0,20658.109375,14.59000015258789
2012-09-18,1459.3199462890625,7347.68994140625,9123.76953125,61804.0,5600.0498046875,20601.9296875,14.180000305175781
2012-09-19,1461.050048828125,7390.759765625,9232.2099609375,61652.0,,20841.91015625,13.880000114440918
2012-09-20,1460.260009765625,7389.490234375,9086.98046875,61688.0,5554.25,20590.919921875,14.069999694824219
2012-09-21,1460.1500244140625,7451.6201171875,9110.0,61320.0,5691.14990234375,20734.939453125,13.979999542236328
2012-09-24,1456.8900146484375,7413.16015625,9069.2900390625,61910.0,5669.60009765625,20694.69921875,14.149999618530273
2012-09-25,1441.5899658203125,7425.10986328125,9091.5400390625,60501.0,5673.89990234375,20698.6796875,15.430000305175781
2012-09-26,1433.3199462890625,7276.509765625,8906.7001953125,60478.0,5663.4501953125,20527.73046875,16.809999465942383
2012-09-27,1447.1500244140625,7290.02001953125,8949.8701171875,60240.0,5649.5,20762.2890625,14.84000015258789
2012-09-28,1440.6700439453125,7216.14990234375,8870.16015625,59176.0,5703.2998046875,20840.380859375,15.729999542236328
2012-10-01,1444.489990234375,7326.72998046875,8796.509765625,59571.0,5718.7998046875,,16.31999969482422
2012-10-02,1445.75,7305.85986328125,8786.0498046875,59222.0,,,15.710000038146973
2012-10-03,1450.989990234375,,8746.8701171875,58627.0,5731.25,20888.279296875,15.430000305175781
2012-10-04,1461.4000244140625,7305.2099609375,8824.58984375,58458.0,5787.60009765625,20907.94921875,14.550000190734863
2012-10-05,1460.9300537109375,7397.8701171875,8863.2998046875,58572.0,5746.9501953125,21012.380859375,14.329999923706055
2012-10-08,1455.8800048828125,7291.2099609375,,59317.0,5676.0,20824.560546875,15.109999656677246
2012-10-09,1441.47998046875,7234.52978515625,8769.58984375,58939.0,5704.60009765625,20937.279296875,16.3700008392334
2012-10-10,1432.56005859375,7205.22998046875,8596.23046875,58456.0,5652.14990234375,20919.599609375,16.290000915527344
2012-10-11,1432.8399658203125,7281.7001953125,8546.7802734375,59162.0,5708.0498046875,20999.05078125,15.59000015258789
2012-10-12,1428.5899658203125,7232.490234375,8534.1201171875,,5676.0498046875,21136.4296875,16.139999389648438
2012-10-15,1440.1300048828125,7261.25,8577.9296875,59602.0,5687.25,21148.25,15.270000457763672
2012-10-16,1454.9200439453125,7376.27001953125,8701.3095703125,59744.0,5648.0,21207.0703125,15.220000267028809
2012-10-17,1460.9100341796875,7394.5498046875,8806.5498046875,60087.0,5660.25,21416.640625,15.069999694824219
2012-10-18,1457.3399658203125,7437.22998046875,8982.8603515625,59734.0,5718.7001953125,21518.7109375,15.029999732971191
2012-10-19,1433.18994140625,7380.64013671875,9002.6796875,58922.0,5684.25,21551.759765625,17.059999465942383
2012-10-22,1433.8199462890625,7328.0498046875,9010.7099609375,58700.0,5717.14990234375,21697.55078125,16.6200008392334
2012-10-23,1413.1099853515625,7173.68994140625,9014.25,57690.0,5691.39990234375,,18.829999923706055
2012-10-24,1408.75,7192.85009765625,8954.2998046875,57161.0,,21763.779296875,18.329999923706055
2012-10-25,1412.969970703125,7200.22998046875,9055.2001953125,57837.0,5705.2998046875,21810.23046875,18.1200008392334
2012-10-26,1411.93994140625,7231.85009765625,8933.0595703125,57277.0,,21545.5703125,17.809999465942383
2012-10-29,,7203.16015625,8929.33984375,57177.0,5665.60009765625,21511.05078125,
2012-10-30,,7284.39990234375,8841.98046875,57684.0,5597.89990234375,21428.580078125,
2012-10-31,1412.1600341796875,7260.6298828125,8928.2900390625,57068.0,5619.7001953125,21641.8203125,18.600000381469727
2012-11-01,1427.5899658203125,7335.669921875,8946.8701171875,58383.0,5645.0498046875,21821.869140625,16.690000534057617
2012-11-02,1414.199951171875,7363.85009765625,9051.2197265625,,5697.7001953125,22111.330078125,17.59000015258789
2012-11-05,1417.260009765625,7326.47021484375,9007.4404296875,58210.0,5704.2001953125,22006.400390625,18.420000076293945
2012-11-06,1428.3900146484375,7377.759765625,8975.150390625,59459.0,5724.39990234375,21944.4296875,17.579999923706055
2012-11-07,1394.530029296875,7232.830078125,8972.8896484375,58517.0,5760.10009765625,22099.849609375,19.079999923706055
2012-11-08,1377.510009765625,7204.9599609375,8837.150390625,57524.0,5738.75,21566.91015625,18.489999771118164
2012-11-09,1379.8499755859375,7163.5,8757.599609375,57358.0,5686.25,21384.380859375,18.610000610351562
2012-11-12,1380.030029296875,7168.759765625,8676.4404296875,57064.0,5683.7001953125,21430.30078125,16.68000030517578
2012-11-13,1374.530029296875,7169.1201171875,8661.0498046875,57486.0,,21188.650390625,16.649999618530273
2012-11-14,1355.489990234375,7101.919921875,8664.73046875,56279.0,,21441.990234375,17.920000076293945
2012-11-15,1353.3299560546875,7043.419921875,8829.7197265625,,5631.0,21108.9296875,17.989999771118164
2012-11-16,1359.8800048828125,6950.52978515625,9024.16015625,55402.0,5574.0498046875,21159.009765625,16.40999984741211
2012-11-19,1386.8900146484375,7123.83984375,9153.2001953125,56451.0,5571.39990234375,21262.060546875,15.239999771118164
2012-11-20,1387.81005859375,7172.990234375,9142.6396484375,,5571.5498046875,21228.279296875,15.079999923706055
2012-11-21,1391.030029296875,7184.7099609375,9222.51953125,56242.0,5614.7998046875,21524.359375,15.3100004196167
2012-11-22,,7244.990234375,9366.7998046875,56437.0,5627.75,21743.19921875,
2012-11-23,1409.1500244140625,7309.1298828125,,57574.0,5626.60009765625,21913.98046875,15.140000343322754
2012-11-26,1406.2900390625,7292.02978515625,9388.9404296875,56737.0,5635.89990234375,21861.810546875,15.5
2012-11-27,1398.93994140625,7332.330078125,9423.2998046875,56248.0,5727.4501953125,21844.029296875,15.920000076293945
2012-11-28,1409.9300537109375,7343.41015625,9308.349609375,56539.0,,21708.98046875,15.510000228881836
2012-11-29,1415.949951171875,7400.9599609375,9400.8798828125,57853.0,5825.0,21922.890625,15.0600004196167
2012-11-30,1416.1800537109375,7405.5,9446.009765625,57475.0,5879.85009765625,22030.390625,15.869999885559082
2012-12-03,1409.4599609375,7435.2099609375,9458.1796875,58202.0,5870.9501953125,21767.849609375,16.639999389648438
2012-12-04,1407.050048828125,7435.1201171875,9432.4599609375,57563.0,5889.25,21799.970703125,17.1200008392334
2012-12-05,1409.280029296875,7454.5498046875,9468.83984375,57679.0,5900.5,22270.91015625,16.459999084472656
2012-12-06,1413.93994140625,7534.5400390625,9545.16015625,57656.0,5930.89990234375,22249.810546875,16.579999923706055
2012-12-07,1418.0699462890625,7517.7998046875,9527.3896484375,58487.0,5907.39990234375,22191.169921875,15.899999618530273
2012-12-10,1418.550048828125,7530.919921875,9533.75,59248.0,5908.89990234375,22276.720703125,16.049999237060547
2012-12-11,1427.8399658203125,7589.75,9525.3203125,59623.0,5898.7998046875,22323.939453125,15.569999694824219
2012-12-12,1428.47998046875,7614.7900390625,9581.4599609375,59474.0,5888.0,22503.349609375,15.949999809265137
2012-12-13,1419.449951171875,7581.97998046875,9742.73046875,59317.0,5851.5,22445.580078125,16.559999465942383
2012-12-14,1413.5799560546875,7596.47021484375,9737.5595703125,59605.0,5879.60009765625,22605.98046875,17.0
2012-12-17,1430.3599853515625,7604.93994140625,9828.8798828125,59567.0,5857.89990234375,22513.609375,16.34000015258789
2012-12-18,1446.7900390625,7653.580078125,9923.009765625,60461.0,5896.7998046875,22494.73046875,15.569999694824219
2012-12-19,1435.81005859375,7668.5,10160.400390625,60998.0,5929.60009765625,22623.369140625,17.360000610351562
2012-12-20,1443.68994140625,7672.10009765625,10039.330078125,61276.0,5916.39990234375,22659.779296875,17.670000076293945
2012-12-21,1430.1500244140625,7636.22998046875,9940.0595703125,61007.0,5847.7001953125,22506.2890625,17.84000015258789
2012-12-24,1426.6600341796875,,,,5855.75,22541.1796875,17.84000015258789
2012-12-25,,,10080.1201171875,,,,
2012-12-26,1419.8299560546875,,10230.3603515625,60960.0,5905.60009765625,,19.479999542236328
2012-12-27,1418.0999755859375,7655.8798828125,10322.98046875,60416.0,5870.10009765625,22619.779296875,19.469999313354492
2012-12-28,1402.4300537109375,7612.39013671875,10395.1796875,60952.0,5908.35009765625,22666.58984375,22.719999313354492
2012-12-31,1426.18994140625,,,,5905.10009765625,22656.919921875,18.020000457763672
2013-01-02,1462.4200439453125,7778.77978515625,,62550.0,5993.25,23311.98046875,14.680000305175781
2013-01-03,1459.3699951171875,7756.43994140625,,63312.0,6009.5,23398.599609375,14.5600004196167
2013-01-04,1466.469970703125,7776.3701171875,10688.1103515625,62523.0,6016.14990234375,23331.08984375,13.829999923706055
2013-01-07,1461.8900146484375,7732.66015625,10599.009765625,61933.0,5988.39990234375,23329.75,13.789999961853027
2013-01-08,1457.1500244140625,7695.830078125,10508.0595703125,61128.0,6001.7001953125,23111.189453125,13.619999885559082
2013-01-09,1461.02001953125,7720.47021484375,10578.5703125,61579.0,5971.5,23218.470703125,13.8100004196167
2013-01-10,1472.1199951171875,7708.47021484375,10652.6396484375,61678.0,5968.64990234375,23354.310546875,13.489999771118164
2013-01-11,1472.050048828125,7715.52978515625,10801.5703125,61497.0,5951.2998046875,23264.0703125,13.359999656677246
2013-01-14,1470.6800537109375,7729.52001953125,,62081.0,6024.0498046875,23413.259765625,13.520000457763672
2013-01-15,1472.3399658203125,7675.91015625,10879.080078125,61728.0,6056.60009765625,23381.509765625,13.550000190734863
2013-01-16,1472.6300048828125,7691.1298828125,10600.4404296875,61787.0,6001.85009765625,23356.990234375,13.420000076293945
2013-01-17,1480.93994140625,7735.4599609375,10609.6396484375,62194.0,6039.2001953125,23339.759765625,13.569999694824219
2013-01-18,1485.97998046875,7702.22998046875,10913.2998046875,61956.0,6064.39990234375,23601.779296875,12.460000038146973
2013-01-21,,7748.85986328125,10747.740234375,61900.0,6082.2998046875,23590.91015625,
2013-01-22,1492.56005859375,7696.2099609375,10709.9296875,61692.0,6048.5,23658.990234375,12.430000305175781
2013-01-23,1494.81005859375,7707.5400390625,10486.990234375,61966.0,6054.2998046875,23635.099609375,12.460000038146973
2013-01-24,1494.8199462890625,7748.1298828125,10620.8701171875,61170.0,6019.35009765625,23598.900390625,12.6899995803833
2013-01-25,1502.9599609375,7857.97021484375,10926.650390625,,6074.64990234375,23580.4296875,12.890000343322754
2013-01-28,1500.1800537109375,7833.0,10824.3095703125,60027.0,6074.7998046875,23671.880859375,13.569999694824219
2013-01-29,1507.8399658203125,7848.56982421875,10866.7197265625,60406.0,6049.89990234375,23655.169921875,13.3100004196167
2013-01-30,1501.9599609375,7811.31005859375,11113.9501953125,59337.0,6055.75,23822.060546875,14.319999694824219
2013-01-31,1498.1099853515625,7776.0498046875,11138.66015625,59761.0,6034.75,23729.529296875,14.279999732971191
2013-02-01,1513.1700439453125,7833.39013671875,11191.33984375,60351.0,5998.89990234375,23721.83984375,12.899999618530273
2013-02-04,1495.7099609375,7638.22998046875,11260.349609375,59576.0,5987.25,23685.009765625,14.670000076293945
2013-02-05,1511.2900390625,7664.66015625,11046.919921875,59445.0,5956.89990234375,23148.529296875,13.720000267028809
2013-02-06,1512.1199951171875,7581.18017578125,11463.75,58951.0,5959.2001953125,23256.9296875,13.40999984741211
2013-02-07,1509.3900146484375,7590.85009765625,11357.0703125,58372.0,5938.7998046875,23177.0,13.5
2013-02-08,1517.9300537109375,7652.14013671875,11153.16015625,58498.0,5903.5,23215.16015625,13.020000457763672
2013-02-11,1517.010009765625,7633.740234375,,,5897.85009765625,,12.9399995803833
2013-02-12,1519.4300537109375,7660.18994140625,11369.1201171875,,5922.5,,12.640000343322754
2013-02-13,1520.3299560546875,7711.89013671875,11251.41015625,58406.0,5932.9501953125,,12.979999542236328
2013-02-14,1521.3800048828125,7631.18994140625,11307.2802734375,58077.0,5896.9501953125,23413.25,12.65999984741211
2013-02-15,1519.7900390625,7593.509765625,11173.830078125,57903.0,5887.39990234375,23444.560546875,12.460000038146973
2013-02-18,,7628.72998046875,11407.8701171875,57614.0,5898.2001953125,23381.939453125,
2013-02-19,1530.93994140625,7752.4501953125,11372.33984375,57314.0,5939.7001953125,23143.91015625,12.3100004196167
2013-02-20,1511.949951171875,7728.89990234375,11468.2802734375,56178.0,5943.0498046875,23307.41015625,14.680000305175781
2013-02-21,1502.4200439453125,7583.56982421875,11309.1298828125,56155.0,5852.25,22906.669921875,15.220000267028809
2013-02-22,1515.5999755859375,7661.91015625,11385.9404296875,56697.0,5850.2998046875,22782.439453125,14.170000076293945
2013-02-25,1487.8499755859375,7773.18994140625,11662.51953125,56618.0,5854.75,22820.080078125,18.989999771118164
2013-02-26,1496.93994140625,7597.10986328125,11398.8095703125,56949.0,5761.35009765625,22519.689453125,16.8700008392334
2013-02-27,1515.989990234375,7675.830078125,11253.9697265625,57274.0,5796.89990234375,22577.009765625,14.729999542236328
2013-02-28,1514.6800537109375,7741.7001953125,11559.3603515625,57424.0,5693.0498046875,23020.26953125,15.510000228881836
2013-03-01,1518.199951171875,7708.16015625,11606.3798828125,56884.0,5719.7001953125,22880.220703125,15.359999656677246
2013-03-04,1525.199951171875,7691.68017578125,11652.2900390625,56499.0,5698.5,22537.810546875,14.010000228881836
2013-03-05,1539.7900390625,7870.31005859375,11683.4501953125,55951.0,5784.25,22560.5,13.479999542236328
2013-03-06,1541.4599609375,7919.330078125,11932.26953125,57940.0,5818.60009765625,22777.83984375,13.529999732971191
2013-03-07,1544.260009765625,7939.77001953125,11968.080078125,58847.0,5863.2998046875,22771.439453125,13.0600004196167
2013-03-08,1551.1800537109375,7986.47021484375,12283.6201171875,58433.0,5945.7001953125,23091.94921875,12.59000015258789
2013-03-11,1556.219970703125,7984.2900390625,12349.0498046875,58545.0,5942.35009765625,23090.8203125,11.5600004196167
2013-03-12,1552.47998046875,7966.1201171875,12314.8095703125,58209.0,5914.10009765625,22890.599609375,12.270000457763672
2013-03-13,1554.52001953125,7970.91015625,12239.66015625,57386.0,5851.2001953125,22556.650390625,11.829999923706055
2013-03-14,1563.22998046875,8058.3701171875,12381.1904296875,57281.0,5908.9501953125,22619.1796875,11.300000190734863
2013-03-15,1560.699951171875,8042.85009765625,12560.9501953125,56869.0,5872.60009765625,22533.109375,11.300000190734863
2013-03-18,1552.0999755859375,8010.7001953125,12220.6298828125,56973.0,5835.25,22083.359375,13.359999656677246
2013-03-19,1548.3399658203125,7947.7900390625,12468.23046875,56361.0,5745.9501953125,22041.859375,14.390000343322754
2013-03-20,1558.7099609375,8001.97021484375,,56030.0,5694.39990234375,22256.439453125,12.670000076293945
2013-03-21,1545.800048828125,7932.509765625,12635.6904296875,55577.0,5658.75,22225.880859375,13.989999771118164
2013-03-22,1556.8900146484375,7911.35009765625,12338.5302734375,55243.0,5651.35009765625,22115.30078125,13.569999694824219
2013-03-25,1551.68994140625,7870.89990234375,12546.4599609375,54873.0,5633.85009765625,22251.150390625,13.739999771118164
2013-03-26,1563.77001953125,7879.669921875,12471.6201171875,55671.0,5641.60009765625,22311.080078125,12.770000457763672
2013-03-27,1562.8499755859375,7789.08984375,12493.7900390625,56034.0,,22464.8203125,13.149999618530273
2013-03-28,1569.18994140625,7795.31005859375,12335.9599609375,56352.0,5682.5498046875,22299.630859375,12.699999809265137
2013-03-29,,,12397.91015625,,,,
2013-04-01,1562.1700439453125,,12135.01953125,55902.0,5704.39990234375,,13.579999923706055
2013-04-02,1570.25,7943.8701171875,12003.4296875,54889.0,5748.10009765625,22367.8203125,12.779999732971191
2013-04-03,1553.68994140625,7874.75,12362.2001953125,55563.0,5672.89990234375,22337.490234375,14.210000038146973
2013-04-04,1559.97998046875,7817.39013671875,12634.5400390625,54648.0,5574.75,,13.890000343322754
2013-04-05,1553.280029296875,7658.75,12833.6396484375,55051.0,5553.25,21726.900390625,13.920000076293945
2013-04-08,1563.0699462890625,7662.64013671875,13192.58984375,55092.0,5542.9501953125,21718.05078125,13.1899995803833
2013-04-09,1568.6099853515625,7637.509765625,13192.349609375,55912.0,5495.10009765625,21870.33984375,12.84000015258789
2013-04-10,1587.72998046875,7810.6298828125,13288.1298828125,56187.0,5558.7001953125,22034.560546875,12.359999656677246
2013-04-11,1593.3699951171875,7871.6298828125,13549.16015625,55401.0,5594.0,22101.26953125,12.239999771118164
2013-04-12,1588.8499755859375,7744.77001953125,13485.1396484375,54963.0,5528.5498046875,22089.05078125,12.0600004196167
2013-04-15,1552.3599853515625,7712.6298828125,13275.66015625,52950.0,5568.39990234375,21772.669921875,17.270000457763672
2013-04-16,1574.5699462890625,7682.580078125,13221.4404296875,53991.0,5688.9501953125,21672.029296875,13.960000038146973
2013-04-17,1552.010009765625,7503.02978515625,13382.8896484375,52882.0,5688.7001953125,21569.669921875,16.510000228881836
2013-04-18,1541.6099853515625,7473.72998046875,13220.0703125,53166.0,5783.10009765625,21512.51953125,17.559999465942383
2013-04-19,1555.25,7459.9599609375,13316.48046875,53929.0,,22013.5703125,14.970000267028809
2013-04-22,1562.5,7478.10986328125,13568.3701171875,54298.0,5834.39990234375,22044.369140625,14.390000343322754
2013-04-23,1578.780029296875,7658.2099609375,13529.650390625,54885.0,5836.89990234375,21806.609375,13.479999542236328
2013-04-24,1578.7900390625,7759.02978515625,13843.4599609375,54984.0,,22183.05078125,13.609999656677246
2013-04-25,1585.1600341796875,7832.85986328125,13926.080078125,54963.0,5916.2998046875,22401.240234375,13.619999885559082
2013-04-26,1582.239990234375,7814.759765625,13884.1298828125,54252.0,5871.4501953125,22547.7109375,13.609999656677246
2013-04-29,1593.6099853515625,7873.5,,54887.0,5904.10009765625,22580.76953125,13.710000038146973
2013-04-30,1597.5699462890625,7913.7099609375,13860.8603515625,55910.0,5930.2001953125,22737.009765625,13.520000457763672
2013-05-01,1582.699951171875,,13799.349609375,,,,14.489999771118164
2013-05-02,1597.5899658203125,7961.7099609375,13694.0400390625,55322.0,5999.35009765625,22668.30078125,13.59000015258789
2013-05-03,1614.4200439453125,8122.2900390625,,55488.0,5944.0,22689.9609375,12.850000381469727
2013-05-06,1617.5,8112.080078125,,55430.0,5971.0498046875,22915.08984375,12.65999984741211
2013-05-07,1625.9599609375,8181.77978515625,14180.240234375,56275.0,6043.5498046875,23047.08984375,12.829999923706055
2013-05-08,1632.68994140625,8249.7099609375,14285.6904296875,55805.0,6069.2998046875,23244.349609375,12.65999984741211
2013-05-09,1626.6700439453125,8262.5498046875,14191.48046875,55448.0,6050.14990234375,23211.48046875,13.130000114440918
2013-05-10,1633.699951171875,8278.58984375,14607.5400390625,55108.0,6094.75,23321.220703125,12.59000015258789
2013-05-13,1633.77001953125,8279.2900390625,14782.2099609375,54448.0,5980.4501953125,22989.810546875,12.550000190734863
2013-05-14,1650.3399658203125,8339.1103515625,14758.419921875,54667.0,5995.39990234375,22930.279296875,12.770000457763672
2013-05-15,1658.780029296875,8362.419921875,15096.0302734375,54936.0,6146.75,23044.240234375,12.8100004196167
2013-05-16,1650.469970703125,8369.8701171875,15037.240234375,54773.0,6169.89990234375,23082.6796875,13.069999694824219
2013-05-17,1667.469970703125,8398.0,15138.1201171875,55164.0,6187.2998046875,,12.449999809265137
2013-05-20,1666.2900390625,8455.830078125,15360.8095703125,55701.0,6156.89990234375,23493.029296875,13.020000457763672
2013-05-21,1669.1600341796875,8472.2001953125,15381.01953125,56265.0,6114.10009765625,23366.369140625,13.369999885559082
2013-05-22,1655.3499755859375,8530.8896484375,15627.259765625,56429.0,6094.5,23261.080078125,13.819999694824219
2013-05-23,1650.510009765625,8351.98046875,14483.98046875,56350.0,5967.0498046875,22669.6796875,14.069999694824219
2013-05-24,1649.5999755859375,8305.3203125,14612.4501953125,56406.0,5983.5498046875,22618.669921875,13.989999771118164
2013-05-27,,8383.2998046875,14142.650390625,56396.0,6083.14990234375,22686.05078125,
2013-05-28,1660.06005859375,8480.8701171875,14311.98046875,56036.0,6111.25,22924.25,14.479999542236328
2013-05-29,1648.3599853515625,8336.580078125,14326.4599609375,54635.0,6104.2998046875,22554.9296875,14.829999923706055
2013-05-30,1654.4100341796875,8400.2001953125,13589.0302734375,,6124.0498046875,22484.310546875,14.529999732971191
2013-05-31,1630.739990234375,8348.83984375,13774.5400390625,53506.0,5985.9501953125,22392.16015625,16.299999237060547
2013-06-03,1640.4200439453125,8285.7998046875,13261.8203125,53944.0,5939.2998046875,22282.189453125,16.280000686645508
2013-06-04,1631.3800048828125,8295.9599609375,13533.759765625,54018.0,5919.4501953125,22285.51953125,16.270000457763672
2013-06-05,1608.9000244140625,8196.1796875,13014.8701171875,52799.0,5923.85009765625,22069.240234375,17.5
2013-06-06,1622.56005859375,8098.81005859375,12904.01953125,52885.0,5921.39990234375,21838.4296875,16.6299991607666
2013-06-07,1643.3800048828125,8254.6796875,12877.5302734375,51619.0,5881.0,21575.259765625,15.140000343322754
2013-06-10,1642.81005859375,8307.6904296875,13514.2001953125,51317.0,5878.0,21615.08984375,15.4399995803833
2013-06-11,1626.1300048828125,8222.4599609375,13317.6201171875,49770.0,5788.7998046875,21354.66015625,17.06999969482422
2013-06-12,1612.52001953125,8143.27001953125,13289.3203125,49181.0,5760.2001953125,,18.59000015258789
2013-06-13,1636.3599853515625,8095.39013671875,12445.3798828125,50415.0,5699.10009765625,20887.0390625,16.40999984741211
2013-06-14,1626.72998046875,8127.9599609375,12686.51953125,49332.0,5808.39990234375,20969.140625,17.149999618530273
2013-06-17,1639.0400390625,8215.73046875,13033.1201171875,49089.0,5850.0498046875,21225.900390625,16.799999237060547
2013-06-18,1651.81005859375,8229.509765625,13007.2802734375,49465.0,5813.60009765625,21225.880859375,16.610000610351562
2013-06-19,1628.9300537109375,8197.080078125,13245.2197265625,47893.0,5822.25,20986.890625,16.639999389648438
