Date,^GSPC_Price,^GDAXI_Price,^N225_Price,^BVSP_Price,^NSEI_Price,^HSI_Price,^GSPC_Returns,^GDAXI_Returns,^N225_Returns,^BVSP_Returns,^NSEI_Returns,^HSI_Returns,VIX_Price,VIX_Returns
2024-02-14,5000.6201171875,16945.48046875,37703.3203125,127018.0,21840.05078125,15879.3798828125,0.0095341683042171,0.0038224960570367,-0.0068893565942005,-0.0079045595935429,0.0044421114826249,0.0083982010588172,14.380000114440918,-0.09733116413954024
2024-02-15,5029.72998046875,17046.689453125,38157.94140625,127804.0,21910.75,15944.6298828125,0.0058043726740404,0.0059548586443796,0.0119857362223712,0.0061690316591889,0.0032319079434728,0.0041006832209617,14.010000228881836,-0.026066983565291135
2024-02-16,5005.56982421875,17117.439453125,38487.23828125,128726.0,22040.69921875,16339.9599609375,-0.0048150435759612,0.0041417769692362,0.0085928143822311,0.0071882740425959,0.0059133248038598,0.0244915509810841,14.239999771118164,0.016283513224718327
2024-02-19,,17092.259765625,38470.37890625,129036.0,22122.25,16155.6103515625,,-0.0014720791250493,-0.0004381470187304,0.0024053207956207,0.0036931806134266,-0.0113462595255402,,
2024-02-20,4975.509765625,17068.4296875,38363.609375,129916.0,22196.94921875,16247.509765625,-0.0060234264658181,-0.0013951757047028,-0.0027792283691994,0.0067966525656721,0.0033709674724864,0.0056722723079012,15.420000076293945,0.07961048317224284
2024-02-21,4981.7998046875,17118.119140625,38262.16015625,130032.0,22055.05078125,16503.099609375,0.0012634014951036,0.0029069613529113,-0.0026479154113854,0.0008924862487873,-0.0064132208193736,0.0156085665374146,15.34000015258789,-0.005201567196740253
2024-02-22,5087.02978515625,17370.44921875,39098.6796875,130241.0,22217.44921875,16742.94921875,0.0209028886664039,0.0146329402804497,0.0216272765073153,0.0016060063465825,0.00733634494925,0.0144290091082641,14.539999961853027,-0.0535603364043844
2024-02-23,5088.7998046875,17419.330078125,,129419.0,22212.69921875,16725.859375,0.0003478870265016,0.0028100719538084,,-0.0063313775391868,-0.0002138187777962,-0.001021240130937,13.75,-0.05586464536920488
2024-02-26,5069.52978515625,17423.23046875,39233.7109375,129609.0,22122.05078125,16634.740234375,-0.0037939392446677,0.0002238865674666,0.0034476512889334,0.0014670231332196,-0.0040892782217127,-0.0054626936135733,13.739999771118164,-0.0007275539764437511
2024-02-27,5078.18017578125,17556.490234375,39239.51953125,131689.0,22198.349609375,16790.80078125,0.0017048955387206,0.0076192952734039,0.0001480401335829,0.0159208561508243,0.0034430602082675,0.0093378701506132,13.430000305175781,-0.02282023687755208
2024-02-28,5069.759765625,17601.220703125,39208.03125,130155.0,21951.150390625,16536.849609375,-0.0016595313211116,0.0025445622989828,-0.000802785622433,-0.0117170341887256,-0.0111983964511743,-0.0152399634555688,13.84000015258789,0.030071927956075495
2024-02-29,5096.27001953125,17678.189453125,39166.19140625,129020.0,21982.80078125,16511.439453125,0.0052154704557985,0.0043633876970954,-0.001067694104174,-0.0087586168094677,0.0014408171929076,-0.00153775956203,13.399999618530273,-0.032308282725684645
2024-03-01,5137.080078125,17735.0703125,39910.8203125,129180.0,22338.75,16589.439453125,0.0079759364333877,0.0032124073675738,0.0188335623745707,0.0012393495002314,0.016062473692445,0.004712874518745,13.109999656677246,-0.021879406901220477
2024-03-04,5130.9501953125,17716.169921875,40109.23046875,128341.0,22405.599609375,16595.970703125,-0.0011939745749618,-0.0010662753850514,0.0049590211683074,-0.0065159965092895,0.0029880715530747,0.0003936217785813,13.489999771118164,0.028573381665131237
2024-03-05,5078.64990234375,17698.400390625,40097.62890625,128098.0,22356.30078125,16162.6396484375,-0.0102454062759189,-0.0010035153658183,-0.0002892910324963,-0.0018951881167286,-0.0022027147028058,-0.0264575528364989,14.460000038146973,0.06943756611583574
2024-03-06,5104.759765625,17716.7109375,40090.78125,128890.0,22474.05078125,16438.08984375,0.0051279328530018,0.0010340528559638,-0.0001707891764723,0.0061637314383791,0.0052531495595058,0.0168988089893815,14.5,0.002762430057806853
2024-03-07,5157.35986328125,17842.849609375,39598.7109375,128340.0,22493.55078125,16229.7802734375,0.0102514022849842,0.0070945309225507,-0.0123498482206105,-0.0042763350943193,0.0008672911404978,-0.0127533501868644,14.4399995803833,-0.004146545021177062
2024-03-08,5123.68994140625,17814.509765625,39688.94140625,127071.0,,16353.3896484375,-0.0065499229920504,-0.0015895652518285,0.0022760292437613,-0.0099370069587614,,0.0075873506653927,14.739999771118164,0.020562766827898926
2024-03-11,5117.93994140625,17746.26953125,38820.48828125,126124.0,22332.650390625,16587.5703125,-0.0011228682680286,-0.0038379540318587,-0.0221244391445214,-0.0074804353634849,-0.007178885448102,0.0142184447309308,15.220000267028809,0.0320454987448886
2024-03-12,5175.27001953125,17965.109375,38797.51171875,127668.0,22335.69921875,17093.5,0.0111395125866682,0.0122561821943865,-0.0005920421338121,0.0121675943221077,0.0001365095489926,0.0300446357527413,13.84000015258789,-0.09504740876347917
2024-03-13,5165.31005859375,17961.380859375,38695.96875,128006.0,21997.69921875,17082.109375,-0.0019263840021217,-0.0002075635896563,-0.0026206856693526,0.002643993498788,-0.0152483933565967,-0.0006665938445635,13.75,-0.0065241371020796635
2024-03-14,5150.47998046875,17942.0390625,38807.37890625,127690.0,22146.650390625,16961.66015625,-0.0028752210514948,-0.0010774348955155,0.002874978600472,-0.0024716863844282,0.0067483942326731,-0.0070761682976989,14.399999618530273,0.046189355978421
2024-03-15,5117.08984375,17936.650390625,38707.640625,126742.0,22023.349609375,16720.890625,-0.0065040228597386,-0.0003003828733803,-0.0025733938247061,-0.0074519273280273,-0.0055830247464481,-0.0142966388611522,14.40999984741211,0.0006942193314016798
2024-03-18,5149.419921875,17932.6796875,39740.44140625,126954.0,22055.69921875,16737.119140625,0.0062981842384814,-0.0002213982325613,0.0263323316969241,0.0016712920136452,0.0014678000566235,0.0009700826206557,14.329999923706055,-0.005567162906394252
2024-03-19,5178.509765625,17987.490234375,40003.6015625,127529.0,21817.44921875,16529.48046875,0.0056332530443423,0.0030518001186496,0.0066001447071268,0.0045189735936137,-0.0108609639603578,-0.0124834741627157,13.819999694824219,-0.03623844025866907
2024-03-20,5224.6201171875,18015.130859375,,129125.0,21839.099609375,16543.0703125,0.0088647655163605,0.001535478784099,,0.0124371377239818,0.000991850843965,0.0008218201616667,13.039999961853027,-0.05809524268421429
2024-03-21,5241.52978515625,18179.25,40815.66015625,128159.0,22011.94921875,16863.099609375,0.003231309094529,0.0090688256872528,0.0200963460031449,-0.0075092468967614,0.0078835288646761,0.0191604777459186,12.920000076293945,-0.009245049313565623
2024-03-22,5234.18017578125,18205.939453125,40888.4296875,127027.0,22096.75,16499.470703125,-0.0014031718343261,0.0014670506496177,0.0017812951745916,-0.0088720182550954,0.0038450866714008,-0.0217994778553762,13.0600004196167,0.010777651718640424
2024-03-25,5218.18994140625,18261.310546875,40414.12109375,126931.0,,16473.640625,-0.0030596403820322,0.0030367596296532,-0.0116678743823683,-0.0007560305607441,,-0.0015667361900799,13.1899995803833,0.009904778937777525
2024-03-26,5203.580078125,18384.349609375,40398.03125,126863.0,22004.69921875,16618.3203125,-0.002803721982806,0.0067150939194338,-0.0003982035744858,-0.0005358676850306,-0.0041745074847945,0.0087441544866848,13.239999771118164,0.00378359830573638
2024-03-27,5248.490234375,18477.08984375,40762.73046875,127691.0,22123.650390625,16392.83984375,0.0085935955827061,0.0050318398536877,0.0089871426959167,0.0065055188305862,0.0053911583385009,-0.0136610754885655,12.779999732971191,-0.03536110516659852
2024-03-28,5254.35009765625,18492.490234375,40168.0703125,128106.0,22326.900390625,16541.419921875,0.001115862700761,0.0008331385686979,-0.0146957858485237,0.0032447633405414,0.009145057280234,0.0090228890647185,13.010000228881836,0.017836882062060244
2024-03-29,,,40369.44140625,,,,,,0.0050006887248201,,,,,
2024-04-01,5243.77001953125,,39803.08984375,126990.0,22462.0,,-0.0020156145269574,,-0.0141285543741744,-0.0087497030123575,0.006032745520935,,13.649999618530273,0.04802118356729235
2024-04-02,5205.81005859375,18283.130859375,39838.91015625,127549.0,22453.30078125,16931.51953125,-0.0072653882036721,-0.0113858926387813,0.0008995332843309,0.0043922612934252,-0.0003873610421152,0.0233094122166424,14.609999656677246,0.06796670857897791
2024-04-03,5211.490234375,18367.720703125,39451.8515625,127318.0,22434.650390625,16725.099609375,0.0010905275233383,0.0046159906437441,-0.0097630962252708,-0.0018127106550007,-0.000830975404817,-0.0122663841688748,14.329999923706055,-0.019350965747437332
2024-04-04,5147.2099609375,18403.130859375,39773.140625,127428.0,22514.650390625,,-0.0124110356192623,0.0019259911419684,0.0081108452012923,0.000863605370343,0.0035595696965149,,16.350000381469727,0.131872684158735
2024-04-05,5204.33984375,18175.0390625,38992.078125,126795.0,22513.69921875,16723.919921875,0.0110380501356992,-0.0124716328802279,-0.0198333253054663,-0.0049798901607083,-4.224768988336791e-05,-7.053644722709862e-05,16.030000686645508,-0.01976591121825466
2024-04-08,5202.39013671875,18318.970703125,39347.0390625,128857.0,22666.30078125,16732.849609375,-0.0003747011900419,0.0078880006796087,0.0090622253472503,0.0161316533102446,0.0067552962734929,0.0005338045386409,15.1899995803833,-0.053824720473343746
2024-04-09,5209.91015625,18076.689453125,39773.12890625,129890.0,22642.75,16828.0703125,0.0014444494736345,-0.0133139406109208,0.0107708053183763,0.007984676059948,-0.0010395619844079,0.0056745142181036,14.979999542236328,-0.013921341452395097
2024-04-10,5160.64013671875,18097.30078125,39581.80859375,128054.0,22753.80078125,17139.169921875,-0.0095019818322121,0.001139566313915,-0.0048218973947022,-0.0142358884638138,0.0048924863608341,0.0183181386778272,15.800000190734863,0.053294004573997356
2024-04-11,5199.06005859375,17954.48046875,39442.62890625,127396.0,,17095.029296875,0.0074172219833421,-0.0079231069691125,-0.0035224504168809,-0.0051517044844722,,-0.002578745842948,14.90999984741211,-0.057977833562030234
2024-04-12,5123.41015625,17930.3203125,39523.55078125,125946.0,22519.400390625,16721.689453125,-0.0146575878022474,-0.001346540004377,0.0020495331962848,-0.0114471018109831,-0.0103550214717635,-0.0220810904592827,17.309999465942383,0.1492522197928512
2024-04-15,5061.81982421875,18026.580078125,39232.80078125,125334.0,22272.5,16600.4609375,-0.0120941957874602,0.005354187626759,-0.0073835650111426,-0.0048710698033502,-0.011024443666038,-0.0072761841028903,19.229999542236328,0.10518719746045635
2024-04-16,5051.41015625,17766.23046875,38471.19921875,124389.0,22147.900390625,16248.9697265625,-0.0020586245275033,-0.0145478489718016,-0.0196032624283368,-0.0075684218984655,-0.0056100321053893,-0.0214009569727871,18.399999618530273,-0.04412089191313573
2024-04-17,5022.2099609375,17770.01953125,37961.80078125,124171.0,,16251.83984375,-0.0057973750760051,0.00021325055482,-0.0133294775753185,-0.0017541040867126,,0.000176618197079,18.209999084472656,-0.010379800419449747
2024-04-18,5011.1201171875,17837.400390625,38079.69921875,124196.0,21995.849609375,16385.869140625,-0.0022106017004848,0.0037846572400379,0.003100899692189,0.0002013149901909,-0.0068889200657,0.0082132021196326,18.0,-0.011599085567274958
2024-04-19,4967.22998046875,17737.359375,37068.3515625,125124.0,22147.0,16224.1396484375,-0.0087971296540558,-0.0056242841833284,-0.0269177632865602,0.0074442827338696,0.0068482656961368,-0.0099190907464308,18.709999084472656,0.03868633345731798
2024-04-22,5010.60009765625,17860.80078125,37438.609375,125573.0,22336.400390625,16511.689453125,0.0086933511568378,0.0069352966830322,0.009938960219701,0.0035820171768108,0.0085156050796264,0.0175683468838698,16.940000534057617,-0.09938037060315086
2024-04-23,5070.5498046875,18137.650390625,37552.16015625,125148.0,22368.0,16828.9296875,0.0118935665677231,0.0153814988519407,0.0030283958610546,-0.0033902258451909,0.001413713834065,0.0190308288888374,15.6899995803833,-0.07665418074960373
2024-04-24,5071.6298828125,18088.69921875,38460.078125,124741.0,22402.400390625,17201.26953125,0.0002129873779317,-0.0027025191440035,0.0238898674709382,-0.0032574491865489,0.0015367473640992,0.0218837803855116,15.970000267028809,0.017688438946844798
2024-04-25,5048.419921875,17917.279296875,37628.48046875,124646.0,22570.349609375,17284.5390625,-0.0045869342701188,-0.0095218196582713,-0.0218595485462049,-0.0007618681374346,0.0074689672972994,0.0048292150583133,15.369999885559082,-0.03829442884280132
2024-04-26,5099.9599609375,18161.009765625,37934.76171875,126526.0,22419.94921875,17651.150390625,0.0101573813323252,0.0135114043922488,0.0081066645231473,0.0149701010421843,-0.0066859280691193,0.0209885530841145,15.029999732971191,-0.0223693641062761
2024-04-29,5116.169921875,18118.3203125,,127352.0,22643.400390625,17746.91015625,0.0031734080766394,-0.0023533771288288,,0.0065070854075575,0.0099172833455227,0.0054104658698559,14.670000076293945,-0.024243588642927083
2024-04-30,5035.68994140625,17932.169921875,38405.66015625,125924.0,22604.849609375,17763.029296875,-0.0158555511189284,-0.0103272961821421,0.0123369611669605,-0.0112763556875137,-0.0017039682452999,0.0009078664723389,15.649999618530273,0.06466629525553147
2024-05-01,5018.39013671875,,38274.05078125,,,,-0.0034413534856305,,-0.0034327073648441,,,,15.390000343322754,-0.016752922452140773
2024-05-02,5064.2001953125,17896.5,38236.0703125,127122.0,22648.19921875,18207.130859375,0.0090870247250833,-0.0019911391484885,-0.0009928221606987,0.0094687049048882,0.0019158763335269,0.0246940312705934,14.680000305175781,-0.04723192618404859
2024-05-03,5127.7900390625,18001.599609375,,128509.0,22475.849609375,18475.919921875,0.0124785576595094,0.0058554581333822,,0.0108516855229616,-0.0076389620148837,0.0146549355817633,13.489999771118164,-0.08453739072202415
2024-05-06,5180.740234375,18175.2109375,,128466.0,22442.69921875,18578.30078125,0.0102731736912478,0.0095980081317428,,-0.0003346629080756,-0.0014760226012828,0.0055260166299344,13.489999771118164,0.0
2024-05-07,5187.7001953125,18430.05078125,38835.1015625,129210.0,22302.5,18479.369140625,0.0013425282288253,0.0139238977690947,0.0155451979911127,0.0057747098490334,-0.0062665796554615,-0.0053393468001203,13.229999542236328,-0.019461709726451115
2024-05-08,5187.669921875,18498.380859375,38202.37109375,129481.0,22302.5,18313.859375,-5.835635194628708e-06,0.0037006801031704,-0.0164269328960458,0.0020951644945856,0.0,-0.0089968121146437,13.0,-0.017537586064898303
2024-05-09,5214.080078125,18686.599609375,38073.98046875,128188.0,21957.5,18537.810546875,0.0050780326391084,0.0101234614127978,-0.0033664627010843,-0.0100362158673981,-0.0155900129966664,0.0121543435796809,12.6899995803833,-0.02413510880196279
2024-05-10,5222.68017578125,18772.849609375,38229.109375,127600.0,22055.19921875,18963.6796875,0.0016480400801661,0.0046049877516232,0.004066129439888,-0.0045975654506271,0.0044395995226604,0.0227130946576217,12.550000190734863,-0.011093567883784239
2024-05-13,5221.419921875,18742.220703125,38179.4609375,128155.0,22104.05078125,19115.060546875,-0.0002413331738662,-0.0016328858136418,-0.0012995517200291,0.0043400979154704,0.002212518664983,0.007950980307811,13.600000381469727,0.080349140015461
2024-05-14,5246.68017578125,18716.419921875,38356.05859375,128515.0,22217.849609375,19073.7109375,0.0048261485274547,-0.0013775612195026,0.0046147976975579,0.0028051602140308,0.0051351172756337,-0.0021655383992236,13.420000076293945,-0.013323683562622257
2024-05-15,5308.14990234375,18869.359375,38385.73046875,128028.0,22200.55078125,,0.0116478277873,0.0081382001431045,0.0007732912365234,-0.003796639042866,-0.0007789037357248,,12.449999809265137,-0.07502552963798115
2024-05-16,5297.10009765625,18738.810546875,38920.26171875,128284.0,22403.849609375,19376.529296875,-0.002083837474089,-0.0069426059691011,0.0138291936701779,0.0019975661313225,0.0091157031198711,0.0157515073260778,12.420000076293945,-0.002412524942484673
2024-05-17,5303.27001953125,18704.419921875,38787.37890625,128151.0,22466.099609375,19553.609375,0.0011640956878942,-0.0018369480538975,-0.0034200740353895,-0.0010372999935697,0.002774687336263,0.0090973885767375,11.989999771118164,-0.03523513269813394
2024-05-20,5308.1298828125,18768.9609375,39069.6796875,127751.0,,19636.220703125,0.0009159703084904,0.0034446360569866,0.0072518028165742,-0.0031261992932503,,0.0042159636989413,12.149999618530273,0.013256188439842997
2024-05-21,5321.41015625,18726.759765625,38946.9296875,127412.0,22529.05078125,19220.619140625,0.0024987497668931,-0.0022509869874678,-0.0031467684195476,-0.0026571266167429,0.0027981332388815,-0.0213922394764942,11.859999656677246,-0.024157773768248347
2024-05-22,5307.009765625,18680.19921875,38617.1015625,125650.0,22597.80078125,19195.599609375,-0.0027097912093516,-0.002489406900981,-0.008504718172265,-0.0139256662354831,0.0030469687473981,-0.0013025506206236,12.289999961853027,0.035614555852416796
2024-05-23,5267.83984375,18691.3203125,39103.21875,124729.0,22967.650390625,18868.7109375,-0.0074081622834718,0.0005951641366355,0.0125095605593461,-0.0073568802015273,0.0162341301383452,-0.017176021505719,12.770000457763672,0.03831278541720984
2024-05-24,5304.72021484375,18693.369140625,38646.109375,124306.0,22957.099609375,18608.939453125,0.0069766490766731,0.0001096078719395,-0.0117586776097251,-0.003397116122624,-0.0004594812790763,-0.0138629632291387,11.930000305175781,-0.06804244420089045
2024-05-27,,18774.7109375,38900.01953125,124496.0,22932.44921875,18827.349609375,,0.0043419318254809,0.0065486457476868,0.001527319209126,-0.0010743358183038,0.0116684981246404,,
2024-05-28,5306.0400390625,18677.869140625,38855.37109375,123780.0,22888.150390625,18821.16015625,0.0002487709068859,-0.0051714468001851,-0.0011484333638698,-0.0057677905633592,-0.0019335775744711,-0.0003288020279832,12.920000076293945,0.0797202425692003
2024-05-29,5266.9501953125,18473.2890625,38556.87109375,122707.0,22704.69921875,18477.009765625,-0.0073943172157431,-0.0110135003015496,-0.0077119967333736,-0.0087063965068718,-0.008047409340838,-0.0184545332148733,14.279999732971191,0.10008343395238173
2024-05-30,5235.47998046875,18496.7890625,38054.12890625,,22488.650390625,18230.189453125,-0.0059929575357529,0.0012712985396241,-0.0131247315472649,,-0.0095611622438571,-0.013448262882953,14.470000267028809,0.013217620885411119
2024-05-31,5277.509765625,18497.939453125,38487.8984375,122098.0,22530.69921875,18079.609375,0.0079958242319282,6.219213771885279e-05,0.0113342745157165,-0.0049753988382192,0.0018680341105543,-0.0082942316530463,12.920000076293945,-0.11330105483779285
2024-06-03,5283.39990234375,18608.16015625,38923.03125,122032.0,23263.900390625,18403.0390625,0.0011154602235343,0.005940857619672,0.0112422728220948,-0.0005406955442417,0.0320240306745205,0.0177310680510949,13.109999656677246,0.014598767328195095
2024-06-04,5291.33984375,18405.640625,38837.4609375,121802.0,21884.5,18444.109375,0.0015016810037842,-0.0109430292456131,-0.0022008694809763,-0.0018865299196502,-0.0611241959627584,0.0022292270229673,13.15999984741211,0.003806642714591746
2024-06-05,5354.02978515625,18575.939453125,38490.171875,121407.0,22620.349609375,18424.9609375,0.0117780158499556,0.0092099921933339,-0.0089823361940357,-0.003248237913116,0.0330713026490236,-0.0010387264479074,12.630000114440918,-0.0411069688789083
2024-06-06,5352.9599609375,18652.669921875,38703.51171875,122899.0,22821.400390625,18476.80078125,-0.0001998366016362,0.0041221296571745,0.0055274052742309,0.0122143422532676,0.0088487830297356,0.0028096153374352,12.579999923706055,-0.003966700215845442
2024-06-07,5346.990234375,18557.26953125,38683.9296875,120767.0,23290.150390625,18366.94921875,-0.0011158420502788,-0.0051276944310707,-0.0005060777643546,-0.0174998104697436,0.020331831818062,-0.0059631219957712,12.220000267028809,-0.02903426961235933
2024-06-10,5360.7900390625,18494.890625,39038.16015625,120760.0,23259.19921875,,0.0025775299782413,-0.0033670892558443,0.0091153730480062,-5.796453400286339e-05,-0.0013298220789739,,12.739999771118164,0.041672656583176426
