Date,Price,Returns
2010-01-04,10654.7900390625,
2010-01-05,10681.830078125,0.002534614516267908
2010-01-06,10731.4501953125,0.004634526365791203
2010-01-07,10681.66015625,-0.004650434054388697
2010-01-08,10798.3203125,0.010862328620850903
2010-01-12,10879.1396484375,0.007456566456427893
2010-01-13,10735.0302734375,-0.01333491047524582
2010-01-14,10907.6796875,0.015954848241058528
2010-01-15,10982.099609375,0.006799539418958389
2010-01-18,10855.080078125,-0.011633458679662922
2010-01-19,10764.900390625,-0.00834230267940761
2010-01-20,10737.51953125,-0.0025467714121418794
2010-01-21,10868.41015625,0.012116324377233312
2010-01-22,10590.5498046875,-0.025898355050475885
2010-01-25,10512.6904296875,-0.007378935880311133
2010-01-26,10325.2802734375,-0.017987856124925372
2010-01-27,10252.080078125,-0.0071146641585659864
2010-01-28,10414.2900390625,0.015698285785477495
2010-01-29,10198.0400390625,-0.02098335643932714
2010-02-01,10205.01953125,0.0006841613568493443
2010-02-02,10371.08984375,0.016142402398344302
2010-02-03,10404.330078125,0.003199960613484265
2010-02-04,10355.98046875,-0.004657897258512733
2010-02-05,10057.08984375,-0.029286333026792732
2010-02-08,9951.8203125,-0.01052236245892324
2010-02-09,9932.900390625,-0.001902961360833899
2010-02-10,9963.990234375,0.003125098251633318
2010-02-12,10092.1904296875,0.01278428266270204
2010-02-15,10013.2998046875,-0.00784771014915897
2010-02-16,10034.25,0.0020900512175323627
2010-02-17,10306.830078125,0.026802548813762428
2010-02-18,10335.6904296875,0.0027962060501227626
2010-02-19,10123.580078125,-0.020735631942949695
2010-02-22,10400.4697265625,0.026983607182360814
2010-02-23,10352.099609375,-0.00466161119591213
2010-02-24,10198.830078125,-0.014916344458244524
2010-02-25,10101.9599609375,-0.009543554929601683
2010-02-26,10126.0302734375,0.002379902657867916
2010-03-01,10172.0595703125,0.0045353406284593945
2010-03-02,10221.83984375,0.004881888577935811
2010-03-03,10253.1396484375,0.003057373423086318
2010-03-04,10145.7197265625,-0.010532051116511454
2010-03-05,10368.9599609375,0.021764809418751696
2010-03-08,10585.919921875,0.020708084727370846
2010-03-09,10567.650390625,-0.0017273240897477393
2010-03-10,10563.919921875,-0.0003530706647527637
2010-03-11,10664.9501953125,0.009518267871582609
2010-03-12,10751.259765625,0.008060253214470237
2010-03-15,10751.98046875,6.703204888403036e-05
2010-03-16,10721.7099609375,-0.002819313053068484
2010-03-17,10846.98046875,0.01161608923981916
2010-03-18,10744.0302734375,-0.00953646652002682
2010-03-19,10824.7197265625,0.0074821053193847575
2010-03-23,10774.150390625,-0.004682599419767897
2010-03-24,10815.0302734375,0.0037870757864020277
2010-03-25,10828.849609375,0.0012769741737823637
2010-03-26,10996.3701171875,0.015351396210153467
2010-03-29,10986.4697265625,-0.0009007381543746362
2010-03-30,11097.1396484375,0.01002289494179287
2010-03-31,11089.9404296875,-0.0006489559669233813
2010-04-01,11244.400390625,0.013831831865868338
2010-04-02,11286.08984375,0.003700718472657627
2010-04-05,11339.2998046875,0.004703570622544007
2010-04-06,11282.3203125,-0.005037624395846763
2010-04-07,11292.830078125,0.0009310915942908338
2010-04-08,11168.2001953125,-0.011097546315934181
2010-04-09,11204.33984375,0.0032307176394343884
2010-04-12,11251.900390625,0.004235848698730393
2010-04-13,11161.23046875,-0.00809083006380007
2010-04-14,11204.900390625,0.0039050095560533293
2010-04-15,11273.7900390625,0.00612934853377034
2010-04-16,11102.1796875,-0.015339108737766338
2010-04-19,10908.76953125,-0.01757444736949587
2010-04-20,10900.6796875,-0.0007418659719373721
2010-04-21,11090.0498046875,0.01722314836450245
2010-04-22,10949.08984375,-0.012791958791208202
2010-04-23,10914.4599609375,-0.0031678215185877434
2010-04-26,11165.7900390625,0.022766131119675848
2010-04-27,11212.66015625,0.004188867889665104
2010-04-28,10924.7900390625,-0.026008988601896377
2010-04-30,11057.400390625,0.01206540000639933
2010-05-06,10695.6904296875,-0.033259025654711394
2010-05-07,10364.58984375,-0.03144572292495518
2010-05-10,10530.7001953125,0.015899645385248462
2010-05-11,10411.099609375,-0.011422312064834017
2010-05-12,10394.0302734375,-0.0016408779818775088
2010-05-13,10620.5498046875,0.021559155990143353
2010-05-14,10462.509765625,-0.014992415951713411
2010-05-17,10235.759765625,-0.02191092074208001
2010-05-18,10242.6396484375,0.0006719160938537527
2010-05-19,10186.83984375,-0.005462688706169061
2010-05-20,10030.3095703125,-0.015485209918351117
2010-05-21,9784.5400390625,-0.0248078729309249
2010-05-24,9758.400390625,-0.0026751004148888313
2010-05-25,9459.8896484375,-0.031067774663950942
2010-05-26,9522.66015625,0.006613520022295205
2010-05-27,9639.7197265625,0.012217796243744417
2010-05-28,9762.98046875,0.012705695512030601
2010-05-31,9768.7001953125,0.0005856871023421917
2010-06-01,9711.830078125,-0.005838678716489909
2010-06-02,9603.240234375,-0.011244172150338017
2010-06-03,9914.1904296875,0.03186654163352287
2010-06-04,9901.1904296875,-0.0013121122382031558
2010-06-07,9520.7998046875,-0.039176136962824515
2010-06-08,9537.9404296875,0.0017987159078280968
2010-06-09,9439.1298828125,-0.010413771801326632
2010-06-10,9542.650390625,0.0109074631212156
2010-06-11,9705.25,0.016895710607245817
2010-06-14,9879.849609375,0.017830313713986357
2010-06-15,9887.8896484375,0.0008134505823846894
2010-06-16,10067.150390625,0.01796694610396088
2010-06-17,9999.400390625,-0.006752556348276428
2010-06-18,9995.01953125,-0.00043820820631168544
2010-06-21,10238.009765625,0.024020319843049975
2010-06-22,10112.8896484375,-0.012296428887374589
