Date,Price,Returns
2010-01-04,6048.2998046875,
2010-01-05,6031.85986328125,-0.00272181030837082
2010-01-06,6034.330078125,0.0004094440565332036
2010-01-07,6019.35986328125,-0.0024839236140223875
2010-01-08,6037.60986328125,0.003027296966253701
2010-01-11,6040.5,0.00047857434758036277
2010-01-12,5943.0,-0.016272733592957778
2010-01-13,5963.14013671875,0.003383154523190157
2010-01-14,5988.8798828125,0.004307185872345798
2010-01-15,5875.97021484375,-0.019033207432304522
2010-01-18,5918.5498046875,0.007220264114820907
2010-01-19,5976.47998046875,0.009740309159480987
2010-01-20,5851.52978515625,-0.02112863382780006
2010-01-21,5746.97021484375,-0.018030332013289296
2010-01-22,5695.31982421875,-0.009028042684523285
2010-01-25,5631.3701171875,-0.011291981483275038
2010-01-26,5668.93017578125,0.006647645803832702
2010-01-27,5643.2001953125,-0.0045491033071130005
2010-01-28,5540.330078125,-0.018397235236577103
2010-01-29,5608.7900390625,0.01228093708766842
2010-02-01,5654.47998046875,0.008113130901964638
2010-02-02,5709.66015625,0.00971135673952972
2010-02-03,5672.08984375,-0.0066018756267993695
2010-02-04,5533.240234375,-0.024784047535781895
2010-02-05,5434.33984375,-0.018035532135501242
2010-02-08,5484.85009765625,0.009251714542735101
2010-02-09,5498.259765625,0.002441872074278706
2010-02-10,5536.3701171875,0.006907436587550109
2010-02-11,5503.93017578125,-0.005876658044638106
2010-02-12,5500.39013671875,-0.0006433907927227978
2010-02-15,5511.10009765625,0.0019452343119219506
2010-02-16,5592.1201171875,0.014594226901040841
2010-02-17,5648.33984375,0.010003184131827325
2010-02-18,5680.41015625,0.005661771717008435
2010-02-19,5722.0498046875,0.0073036579264638135
2010-02-22,5688.43994140625,-0.005891063614372527
2010-02-23,5604.06982421875,-0.01494294693764786
2010-02-24,5615.509765625,0.0020392823597745746
2010-02-25,5532.330078125,-0.014923291394312699
2010-02-26,5598.4599609375,0.011882473871006383
2010-03-01,5713.509765625,0.020341951878258158
2010-03-02,5776.56005859375,0.010974855120283067
2010-03-03,5817.8798828125,0.007127554130253344
2010-03-04,5795.31982421875,-0.0038852491202838735
2010-03-05,5877.35986328125,0.01405699328243415
2010-03-08,5875.91015625,-0.0002466899911581777
2010-03-09,5885.89013671875,0.0016970162075953255
2010-03-10,5936.72021484375,0.008598844047396526
2010-03-11,5928.6298828125,-0.0013636906148448702
2010-03-12,5945.10986328125,0.0027758720341370946
2010-03-15,5903.56005859375,-0.007013441217488037
2010-03-16,5970.990234375,0.01135721335350226
2010-03-17,6024.27978515625,0.008885152443722788
2010-03-18,6012.31005859375,-0.0019888906515213023
2010-03-19,5982.43017578125,-0.00498217452572014
2010-03-22,5987.5,0.0008470934161621813
2010-03-23,6017.27001953125,0.004959708600519974
2010-03-24,6039.0,0.0036047639882106353
2010-03-25,6132.9501953125,0.015437470514278573
2010-03-26,6120.0498046875,-0.0021056713280884765
2010-03-29,6156.85009765625,0.00599506446753395
2010-03-30,6142.4501953125,-0.0023415818103966757
2010-03-31,6153.5498046875,0.0018054021453988156
2010-04-01,6235.56005859375,0.01323928073838232
2010-04-06,6252.2099609375,0.002666594945900158
2010-04-07,6222.41015625,-0.004777678372930083
2010-04-08,6171.830078125,-0.00816191359189311
2010-04-09,6249.7001953125,0.012538090813823288
2010-04-12,6250.68994140625,0.000158354432940655
2010-04-13,6230.830078125,-0.00318228549249433
2010-04-14,6278.39990234375,0.007605592606312328
2010-04-15,6291.4501953125,0.002076444437498992
2010-04-16,6180.89990234375,-0.017727723697325004
2010-04-19,6162.43994140625,-0.0029910826298173987
2010-04-20,6264.22998046875,0.016382879143867157
2010-04-21,6230.3798828125,-0.00541836533397877
2010-04-22,6168.72021484375,-0.009945911520901518
2010-04-23,6259.52978515625,0.014613672304626846
2010-04-26,6332.10009765625,0.011526882016454465
2010-04-27,6159.509765625,-0.027634759238898354
2010-04-28,6084.33984375,-0.012278959434508963
2010-04-29,6144.91015625,0.009905890843041831
2010-04-30,6135.7001953125,-0.0014999193689124724
2010-05-03,6166.919921875,0.005075308069368845
2010-05-04,6006.85986328125,-0.026297384291884995
2010-05-05,5958.4501953125,-0.008091713774236453
2010-05-06,5908.259765625,-0.008459080762584392
2010-05-07,5715.08984375,-0.033241314341973194
2010-05-10,6017.91015625,0.05163003111122322
2010-05-11,6037.7099609375,0.003284745587139426
2010-05-12,6183.490234375,0.023858080382204605
2010-05-13,6251.97021484375,0.011013773552457806
2010-05-14,6056.7099609375,-0.031729906531953844
2010-05-17,6066.919921875,0.0016843079918977821
2010-05-18,6155.93017578125,0.014564823539284788
2010-05-19,5988.669921875,-0.0275465357464153
2010-05-20,5867.8798828125,-0.02037594749733529
2010-05-21,5829.25,-0.006605043055905924
2010-05-24,5805.68017578125,-0.004051568183840004
2010-05-25,5670.0400390625,-0.02364059968534704
2010-05-26,5758.02001953125,0.01539748972645505
2010-05-27,5937.14013671875,0.03063388996712213
2010-05-28,5946.18017578125,0.00152146716046353
2010-05-31,5964.330078125,0.003047714330572049
2010-06-01,5981.27001953125,0.0028361827992018362
2010-06-02,5981.2001953125,-1.167387964073896e-05
2010-06-03,6054.6298828125,0.012201999877467173
2010-06-04,5938.8798828125,-0.019302705583871926
2010-06-07,5904.9501953125,-0.0057295283865155255
2010-06-08,5868.5498046875,-0.006183463983752802
2010-06-09,5984.75,0.019607015737818756
2010-06-10,6056.58984375,0.011932342590561973
2010-06-11,6047.830078125,-0.0014473666992298462
2010-06-14,6125.0,0.012679213496360475
2010-06-15,6175.0498046875,0.008138191587161003
