Date,^GDAXI,^N225,^BVSP,^NSEI,^HSI
2011-02-17,0.7726478727977475,0.22721075924268067,0.6869814717004871,0.23894847243821432,0.23543712826907548
2011-02-18,0.7730014330273203,0.2344905042557263,0.6865578715249386,0.23548392201632498,0.2358002540261054
2011-02-22,0.7646032945936408,0.2569565245127008,0.6889440747122187,0.2455362755690242,0.2713209399419071
2011-02-23,0.7537588278327101,0.2097378034910872,0.6754533336376488,0.26705551056400606,0.282279668474657
2011-02-24,0.7628651739153095,0.19847081374950526,0.6819140601460082,0.27355000101460164,0.30014245112465976
2011-02-25,0.7520737344050976,0.2182549949309635,0.668330070391503,0.2700089327140098,0.30855277425876343
2011-02-28,0.7521164003385413,0.21198078053579072,0.6674401348056141,0.27126255733801113,0.3068659923990985
2011-03-01,0.7533998651614159,0.18757660476917556,0.6770865195006973,0.21390012518728835,0.3008598367380046
2011-03-03,0.7509630718235272,0.1952717177931648,0.6823981943090964,0.21512658490743067,0.30197288858162963
2011-03-04,0.751602215354454,0.2092621205759569,0.6848172829803992,0.21102614312086432,0.2950956097065952
2011-03-09,0.7508003981045611,0.20572696015375033,0.6861249693101606,0.21182831252202677,0.2942022331785096
2011-03-10,0.7531416439929123,0.22493917459563925,0.6965120492078112,0.217396147384814,0.30350798937279266
2011-03-11,0.7266553005056028,0.21327434428143557,0.6927024396816878,0.1975787552275855,0.268007671131207
2011-03-14,0.728177959793843,0.227336300810493,0.6845326575693714,0.18781995818254826,0.26623056312239524
2011-03-15,0.7242656954494564,0.2591047678179428,0.6811389562629685,0.1972069621089397,0.28496363104726713
2011-03-16,0.7347412285269842,0.18524528658924483,0.6869427946727266,0.17405343967610373,0.27813764308543504
2011-03-17,0.7396762807632312,0.17434138810112623,0.6846374060978258,0.1607944572559194,0.2551496851369703
2011-03-18,0.7403366995526266,0.17936534306655116,0.6868395972808031,0.15359834172345577,0.2535215199230034
2011-03-22,0.7396251312163634,0.1651812462866426,0.676442544148196,0.14822937464140704,0.24423038473138703
2011-03-23,0.7268793956739136,0.12923892666153297,0.6646783209236891,0.13985845366070093,0.2325897994991198
2011-03-24,0.7277944820762177,0.12564617656727464,0.6622510344649774,0.1442660233391113,0.23027913562221575
2011-03-25,0.7271513341225027,0.1279902879838038,0.6656235368756983,0.14863484000911178,0.23056058681771702
2011-03-28,0.7271859518124645,0.12881265056920924,0.6677563398433687,0.14631611205813427,0.2318751020858944
2011-03-29,0.7210210511524174,0.13097933705985187,0.6639904101765203,0.15129066073822542,0.23175066945408246
2011-03-30,0.7206751383531613,0.1371237327548193,0.6652490960368835,0.1547785695023958,0.2375365903469951
2011-03-31,0.7115469807282246,0.151688478604503,0.6584925617381941,0.17169941776616018,0.24366784477293346
2011-04-01,0.7071141901582236,0.14628035700999786,0.6586921204889552,0.17070949847120198,0.24432410190728457
2011-04-04,0.7080291145527933,0.14450197490082384,0.6560591939583612,0.16988085557758653,0.23954509806374133
2011-04-06,0.7018001286079021,0.13466823781874795,0.6474239851138281,0.16312749732074447,0.22688938864051156
2011-04-07,0.7052945375499152,0.13686540001242464,0.648353132431766,0.16484417798442003,0.22752705617115201
2011-04-08,0.7055486635335008,0.13461813693475294,0.6456070145790316,0.1703751660238225,0.22453405140840615
2011-04-11,0.7080749684772298,0.13007554025648912,0.6352064145706979,0.19182030108961987,0.23132374048339369
2011-04-13,0.7039644736998077,0.14745205496079222,0.6238307254463661,0.19143139859487182,0.2427705734511844
2011-04-15,0.704288658848262,0.14690945538488417,0.6295635790064998,0.18692502907891087,0.242376956741427
2011-04-18,0.6910003001137346,0.13744919507515468,0.6097259340931952,0.18118556679946374,0.2526820120317146
2011-04-19,0.6941287450594077,0.12746165689481578,0.6166627850377239,0.18072052941987632,0.2380973866690123
2011-04-20,0.6988442811946387,0.13568417953023568,0.6304970228956635,0.1996067495809403,0.24916675281393527
2011-04-26,0.6992980491576045,0.137525684307204,0.6341668379669073,0.19818340239656046,0.25371828990047157
2011-04-27,0.6995078377042871,0.13956368174836953,0.6223254286579222,0.19376855674262178,0.2495010775160855
2011-04-28,0.6985699508740472,0.13730802080277354,0.6122272657248106,0.17759538203478886,0.23537091781341743
2011-05-06,0.696743241189513,0.1340705366625595,0.6101973900040707,0.1811039092478064,0.23389803132783576
2011-05-09,0.6875239177568255,0.1354065705079019,0.6106603385728627,0.18046544639469508,0.23531752318658453
2011-05-11,0.6852968529738037,0.13134730239465353,0.6196962179597839,0.1749425424109237,0.23781193193846073
2011-05-12,0.6791218893100832,0.12691065314631295,0.6193287644526791,0.1711672160933936,0.23340506573011824
2011-05-13,0.6789864812779003,0.12898817858128553,0.6313979052177763,0.16059113481359175,0.22577085670669034
2011-05-16,0.6696532533081406,0.14811050584925092,0.6669169123190333,0.15237379831878808,0.23385054226572316
2011-05-17,0.6614718059745575,0.15437855844293477,0.6705342444535807,0.1552630389871508,0.24169775945643165
2011-05-18,0.6636822398253494,0.1613553295322009,0.6535038982755651,0.15302141869052216,0.24935010045556003
2011-05-19,0.6626892234687026,0.16264310173371893,0.6520003594320403,0.15165995964729942,0.25522761098325786
2011-05-20,0.6659962099892863,0.1588004604113619,0.6473892785499796,0.14510110683674293,0.2528111782918305
2011-05-23,0.670552986975749,0.1681115381659952,0.6503764026104562,0.16440062930309196,0.284943841494213
2011-05-24,0.6664739252010411,0.15481272899032342,0.6374483115474275,0.171219049866367,0.2907901307508141
2011-05-25,0.6693291171209242,0.156233266692078,0.6384257666345301,0.1703470057135011,0.29349437014391316
2011-05-26,0.6640670773871885,0.1585011015128588,0.6384597860515379,0.17121225402743023,0.2949790524428227
2011-05-27,0.665172907599211,0.16129137883699735,0.6371124249494048,0.17512737496821595,0.29617366616004226
2011-06-01,0.6643290730446002,0.15147901879040235,0.6459135268864774,0.11551595042990989,0.2857978886471099
2011-06-02,0.6585805429103244,0.15854529543078008,0.6407934802928228,0.11372049347719568,0.29590195594853386
2011-06-03,0.6495095289765077,0.16225342050469474,0.6343104409108608,0.12108496028296825,0.3056518072606583
2011-06-07,0.6490654487146282,0.16194216939714134,0.6361879713193113,0.11953414317041314,0.3162653291432443
2011-06-08,0.6542498891943076,0.16887293584245996,0.6216880263102538,0.11272505338052705,0.3467288744858283
2011-06-09,0.657010493651155,0.18109573460081593,0.6211653811659656,0.11889225450653061,0.3557337642160832
2011-06-10,0.6650639660650594,0.1741972717136225,0.6303836963259464,0.12380060597215185,0.3613183548634339
2011-06-13,0.6654981135736944,0.173402152245149,0.6280223506997398,0.12486219173003109,0.3627017000026422
2011-06-14,0.6716558166042297,0.17961407754193265,0.6256133117030028,0.12639227008983853,0.35870481130977105
2011-06-15,0.6768779384037171,0.1731120513476614,0.6341680973284078,0.1372332484991584,0.36218650398451413
2011-06-16,0.6762513413587193,0.17121485179459625,0.6294673220767888,0.1336798434340289,0.35529144430374343
2011-06-17,0.676581577024842,0.17017760814835695,0.6302424428389068,0.13265829562765316,0.350435863024286
2011-06-20,0.6743039806719267,0.16998797910004607,0.6312851438901501,0.12347860816056613,0.34778616657158723
2011-06-21,0.681164721975131,0.1766727762557529,0.6333773466485891,0.12664236306812424,0.3638926858202818
2011-06-22,0.671980545598556,0.14912883104542085,0.6249113318389291,0.09868579226840266,0.34343333186869024
2011-06-24,0.6707851095394036,0.1435266306020608,0.6225432126774242,0.06797635309940951,0.31455295570342096
2011-06-27,0.6728320959998983,0.1358881298436592,0.6188087462151823,0.07857382835346512,0.3029519211883091
2011-06-28,0.6818818248080901,0.13722887384812296,0.6271585143103382,0.08285346939305128,0.30590508684958717
2011-06-29,0.68527509683968,0.14427330554161097,0.6246000070630644,0.08433265476982679,0.31029258159169354
2011-06-30,0.6951923115550357,0.1360048119299199,0.61795542814038,0.07203193350452973,0.30418206932811265
2011-07-05,0.6855999292210164,0.13496861040005112,0.6066152032092447,0.04389909092270104,0.28873634712726925
2011-07-06,0.6772556698954193,0.11966572624465688,0.5968926766003368,0.04253343068945701,0.2684601227917879
2011-07-07,0.6771120845001644,0.11822025091779632,0.5877578417323207,0.05947382262752736,0.26803881194307416
2011-07-08,0.6792553236933381,0.11614672846997375,0.5942644802950511,0.0714041600961807,0.2587997011894887
2011-07-11,0.6857708674526183,0.1299901183850989,0.5966416055412872,0.09732112448192862,0.2760866752086534
2011-07-12,0.6863797406251191,0.13223152822286527,0.5940044014187899,0.09808271945009735,0.27622318559081405
2011-07-13,0.6947771954908771,0.13387852717901796,0.5913056063257005,0.10259834347310101,0.28173383711225775
2011-07-15,0.6943404393404805,0.1283241118822767,0.5889752153824037,0.10551503319825448,0.2773700021102931
2011-07-19,0.6817171567050795,0.11520240834089668,0.5661729101881257,0.08922933862151064,0.26711450112890556
2011-07-20,0.6762761735248972,0.10228756663432502,0.567397554790009,0.08198722059207703,0.2586750494274498
2011-07-21,0.679242629137703,0.10152307870361586,0.5776086326884354,0.0768812905801355,0.2571558419889467
2011-07-22,0.679085481100381,0.10144956855471861,0.5774220212773088,0.07676953145472865,0.2532095948750006
2011-07-25,0.6773461970385111,0.1041842379861061,0.5784600790294959,0.07222693132226655,0.2566562592099896
2011-07-26,0.6788036260342706,0.10115400912814783,0.5916463716981706,0.08212772367779597,0.2554089657714477
2011-07-27,0.6854815202068352,0.10368993264411838,0.6061193627974201,0.09668058137137389,0.2499280701749213
2011-07-28,0.684886487645926,0.10893216850109462,0.600136013230423,0.09284720177889397,0.2496899256515337
2011-07-29,0.6858084691400483,0.11136969764599146,0.6003665468482615,0.09340386154442377,0.2526249492856406
2011-08-01,0.6747222381272864,0.10746251576019035,0.601987024250475,0.0906315666902847,0.24721812422392792
2011-08-02,0.6898024535015421,0.12077664285163127,0.6172048797851107,0.10597251084085363,0.25600626213363786
2011-08-03,0.6669818757136355,0.11395208792354435,0.6018884984196987,0.09754030686113756,0.2531058021378632
2011-08-04,0.6952519205802379,0.09647552663511196,0.686055896155046,0.13192136384556144,0.24417347179439552
2011-08-05,0.6779570113455597,0.0901735395566697,0.6846503350980783,0.12641875501524852,0.2236047781863156
2011-08-08,0.7291786302766075,0.1359235744249434,0.7754748939770388,0.17507908280233028,0.27560565076852955
2011-08-09,0.684163959266514,0.09807819990041132,0.8002270358035055,0.1429022407603098,0.09189689239978593
2011-08-10,0.7175287334876934,0.07399811330629706,0.7501713431654528,0.09270295689398945,0.030054186331558683
2011-08-11,0.7356075706803781,0.06161340810649395,0.7669126111506762,0.08049979183393376,0.010577783862508438
2011-08-12,0.7249049066343259,0.06198095200598622,0.76780228261692,0.07664067052165754,0.011730094242103785
2011-08-16,0.7265826731672025,0.06094988817603204,0.7676425746256627,0.08229329863591354,0.010599775564888513
2011-08-17,0.726541730619006,0.0615891390693869,0.7655653808378888,0.08242727074597854,0.011222712434533592
2011-08-18,0.7521470018868995,0.0761542196026097,0.7767673566600943,0.12367559481110597,0.03509362852659229
2011-08-19,0.754773408222799,0.08670373318577751,0.7776626204991385,0.13456605956032142,0.05018001825481141
2011-08-22,0.7540068453700295,0.0857206272958028,0.7769179672272231,0.12707121811606825,0.04302191191353926
2011-08-23,0.7505990681331739,0.09924963481831606,0.7848142332366624,0.14227419889693455,0.07495376670838201
2011-08-24,0.7522020839790722,0.09667308964411836,0.7826352053070074,0.14136873994309446,0.06131306547834193
2011-08-25,0.7549427085527839,0.08779598809159078,0.7842856307561136,0.14586618499662818,0.050054742137870735
2011-08-26,0.7464358443925695,0.0912482648089819,0.7839364392760897,0.12896605710532766,0.05062146162018395
2011-08-29,0.7532478334373706,0.0965641766399963,0.7906803494973087,0.16817437192407897,0.06931185294303459
2011-08-30,0.7526801616155366,0.09931239060526627,0.791140479615054,0.1694524431938854,0.07161101169516405
2011-09-02,0.7590345400637536,0.10511409728036843,0.7955586795933008,0.15630824005912664,0.08756268365871879
2011-09-06,0.75936647595916,0.10786615825926398,0.77861368009776,0.15583918209651526,0.08578854444679404
2011-09-08,0.7582932889294888,0.10161602000984055,0.7642577908661597,0.14299558276949748,0.08452058519092497
2011-09-09,0.7662258751619546,0.10753339712846996,0.771733911101827,0.1602674031672743,0.08620984066647579
2011-09-12,0.7521131333681219,0.09896352983933453,0.767939875359943,0.1642262039255562,0.06756989281412756
2011-09-14,0.7519871658620549,0.09537780918894923,0.771923825635077,0.17205706337181756,0.07078222470463554
2011-09-15,0.7542302255300409,0.1038039341892206,0.7692091457714564,0.18012072973884477,0.08098688623664424
2011-09-16,0.7542249497598923,0.10706120445055967,0.7689042890197605,0.1850232165251385,0.08502268730648553
2011-09-20,0.7437837430473537,0.10699911172258751,0.7725690741805205,0.18227705820704282,0.0842677217011374
2011-09-21,0.7482664825435205,0.10210615363184501,0.7671618560543703,0.18195353103902911,0.09427788748640373
2011-09-22,0.7572323425234904,0.11619756420498352,0.7757393515021425,0.22111310775258544,0.14095049587831063
2011-09-26,0.7627019208099202,0.10041233327130816,0.775155920814061,0.21333874542864148,0.12749427114140466
2011-09-27,0.7519694483324173,0.10778225088920884,0.7753996260370396,0.22194277466775428,0.1377439790072155
2011-09-28,0.7508897645339834,0.10518761206058264,0.7756787717248435,0.22268337356380663,0.13885662286523107
2011-09-30,0.7542147109356173,0.10284153863756237,0.7781882431891329,0.235562513959185,0.15253431983130508
2011-10-04,0.6987086400578345,0.08828882765607976,0.7706897811328502,0.2139090941861969,0.11186355796562011
2011-10-07,0.696397504010459,0.08513461545745574,0.7724901268802841,0.20206493302500192,0.10202794335693484
2011-10-11,0.6968264080364382,0.08608832314967965,0.7714708138196156,0.20734752457270336,0.1029335723993279
2011-10-13,0.6954454158590181,0.08289976002075966,0.7692220759155672,0.2047295078552726,0.09366853620604558
2011-10-14,0.6957564861003616,0.07675833809119119,0.7689932492583488,0.20942265232052795,0.08248360749374367
2011-10-17,0.6985558204677104,0.07371821697251639,0.7698193610169279,0.23620610750425788,0.07090397256027475
2011-10-18,0.6964928433722412,0.059620707857625285,0.7715301020359864,0.2195432263933913,0.03763511922742769
2011-10-19,0.6918514047592392,0.05992963115897965,0.7702282964679572,0.20866141798444096,0.034946170449631025
2011-10-20,0.6840637993695673,0.058436343843104394,0.7652233058567436,0.20616079159211523,0.03184361519798679
2011-10-21,0.689099360787432,0.05296228294763652,0.7664167341654193,0.1957475047948176,0.031632351212377285
2011-10-24,0.6942056392212965,0.06424147216596642,0.7660128346597324,0.2030758928781188,0.05227757992520446
2011-10-25,0.6900451098391218,0.0628025308789072,0.7683013597726789,0.19148614871567193,0.04568031667244155
2011-10-28,0.6902385109029424,0.03822686406365787,0.7690894282352231,0.18466967251609642,0.03854375363418258
2011-10-31,0.6933901561354018,0.08601192638023475,0.7702551373694492,0.19756092984247195,0.044311176322448236
2011-11-01,0.698973094472977,0.10975747568534289,0.7722636800239812,0.21483418483134548,0.07030431023391272
2011-11-04,0.6970628579782733,0.10122517010051328,0.7695779727488942,0.21797895833292322,0.06430598613828335
2011-11-08,0.6974146404820775,0.10289052890636573,0.7703646646822722,0.21892676242842024,0.06535173038483708
2011-11-09,0.6986604923310683,0.08657773049352237,0.7737417101405142,0.22942472771999103,0.0449065592743923
2011-11-11,0.7020106153774546,0.08850004013108596,0.7787074450538943,0.21777304389202204,0.04928529547620845
2011-11-14,0.7023671187233028,0.08280179660828978,0.778453663807433,0.21721645214032442,0.04281003407256201
2011-11-16,0.7004317475531595,0.08711003248164857,0.7730339021902655,0.22042084024222225,0.05036636629368044
2011-11-17,0.7009426659877062,0.08569660240307396,0.7741947879715491,0.22550094213594418,0.0525667452346409
2011-11-18,0.6999192083884739,0.07701693847968272,0.7734301705307584,0.22270732566768772,0.04730075247024931
2011-11-21,0.7026159633140634,0.07798209495417771,0.7737975671699199,0.23363831196451285,0.052882506583016714
2011-11-22,0.7026967492734734,0.07926695578233083,0.7734335204473799,0.23294879665381746,0.05009760408291484
2011-11-25,0.700856349997598,0.07902836364776528,0.7734582180847599,0.23267098321561228,0.04900932638044052
2011-11-28,0.7099916102446933,0.09779167901133871,0.7790425070461748,0.25784284535823404,0.06582641735844046
2011-11-29,0.7100411117154152,0.10020818955901757,0.7765561704155772,0.25610162176899565,0.06730334050406403
2011-11-30,0.7251690551255313,0.09327818728465682,0.7822052991594313,0.2588815100854708,0.05067116818449793
2011-12-01,0.7249939698284223,0.0920749971165437,0.7766637866852143,0.2562095213355547,0.04829943864168999
2011-12-02,0.7252634650898141,0.09185579433006019,0.7769129388928722,0.2556694102900018,0.0480584545009539
2011-12-05,0.7251769826871396,0.09593026453218285,0.777506976869086,0.2584269007685343,0.050500765020153826
